time,gFx,gFy,gFz,Class
1552296789.74,515.328,835.456,308.416,1
1552296789.75,511.424,823.744,284.992,1
1552296789.76,503.616,823.744,300.608,1
1552296789.77,507.520,823.744,304.512,1
1552296789.78,519.232,812.032,300.608,1
1552296789.79,511.424,808.128,296.704,1
1552296789.80,511.424,815.936,300.608,1
1552296789.81,519.232,819.840,292.800,1
1552296789.82,527.040,823.744,304.512,1
1552296789.83,527.040,831.552,300.608,1
1552296789.84,530.944,823.744,300.608,1
1552296789.85,530.944,815.936,304.512,1
1552296789.86,523.136,815.936,296.704,1
1552296789.87,534.848,812.032,296.704,1
1552296789.88,546.560,819.840,320.128,1
1552296789.89,538.752,815.936,292.800,1
1552296789.90,519.232,804.224,281.088,1
1552296789.91,519.232,819.840,284.992,1
1552296789.92,507.520,843.264,273.280,1
1552296789.93,507.520,827.648,296.704,1
1552296789.94,523.136,835.456,304.512,1
1552296789.95,523.136,815.936,284.992,1
1552296789.96,495.808,812.032,296.704,1
1552296789.97,527.040,800.320,296.704,1
1552296789.98,523.136,796.416,312.320,1
1552296789.99,523.136,812.032,292.800,1
1552296791.00,534.848,808.128,292.800,1
1552296791.01,530.944,815.936,308.416,1
1552296791.02,542.656,815.936,288.896,1
1552296791.03,546.560,823.744,288.896,1
1552296791.04,542.656,827.648,296.704,1
1552296791.05,534.848,831.552,284.992,1
1552296791.06,527.040,827.648,281.088,1
1552296791.07,507.520,835.456,292.800,1
1552296791.08,499.712,831.552,281.088,1
1552296791.09,495.808,839.360,300.608,1
1552296791.10,507.520,831.552,304.512,1
1552296791.11,519.232,835.456,304.512,1
1552296791.12,527.040,815.936,284.992,1
1552296791.13,527.040,815.936,296.704,1
1552296791.14,519.232,819.840,281.088,1
1552296791.15,515.328,839.360,284.992,1
1552296791.16,515.328,839.360,308.416,1
1552296791.17,527.040,827.648,308.416,1
1552296791.18,527.040,819.840,300.608,1
1552296791.19,530.944,819.840,300.608,1
1552296791.20,534.848,819.840,292.800,1
1552296791.21,515.328,823.744,296.704,1
1552296791.22,511.424,819.840,292.800,1
1552296791.23,519.232,823.744,284.992,1
1552296791.24,511.424,839.360,296.704,1
1552296791.25,515.328,835.456,296.704,1
1552296791.26,503.616,835.456,281.088,1
1552296791.27,530.944,831.552,281.088,1
1552296791.28,515.328,827.648,292.800,1
1552296791.29,519.232,827.648,296.704,1
1552296791.30,527.040,831.552,296.704,1
1552296791.31,527.040,827.648,292.800,1
1552296791.32,523.136,831.552,296.704,1
1552296791.33,507.520,823.744,288.896,1
1552296791.34,503.616,831.552,288.896,1
1552296791.35,499.712,831.552,304.512,1
1552296791.36,499.712,831.552,281.088,1
1552296791.37,503.616,839.360,292.800,1
1552296791.38,511.424,835.456,284.992,1
1552296791.39,515.328,839.360,288.896,1
1552296791.40,519.232,839.360,296.704,1
1552296791.41,523.136,839.360,288.896,1
1552296791.42,515.328,819.840,296.704,1
1552296791.43,519.232,827.648,296.704,1
1552296791.44,519.232,812.032,292.800,1
1552296791.45,499.712,819.840,296.704,1
1552296791.46,503.616,819.840,300.608,1
1552296791.47,519.232,819.840,288.896,1
1552296791.48,495.808,823.744,296.704,1
1552296791.49,507.520,823.744,296.704,1
1552296791.50,507.520,843.264,288.896,1
1552296791.51,507.520,827.648,300.608,1
1552296791.52,519.232,827.648,304.512,1
1552296791.53,523.136,819.840,292.800,1
1552296791.54,515.328,815.936,300.608,1
1552296791.55,515.328,815.936,304.512,1
1552296791.56,515.328,831.552,288.896,1
1552296791.57,503.616,839.360,288.896,1
1552296791.58,499.712,843.264,296.704,1
1552296791.59,488.000,835.456,288.896,1
1552296791.60,484.096,847.168,300.608,1
1552296791.61,476.288,839.360,292.800,1
1552296791.62,499.712,831.552,292.800,1
1552296791.63,480.192,843.264,284.992,1
1552296791.64,519.232,866.688,273.280,1
1552296791.65,519.232,851.072,292.800,1
1552296791.66,534.848,843.264,300.608,1
1552296791.67,534.848,831.552,296.704,1
1552296791.68,538.752,819.840,292.800,1
1552296791.69,523.136,831.552,296.704,1
1552296791.70,515.328,831.552,296.704,1
1552296791.71,511.424,835.456,308.416,1
1552296791.72,523.136,839.360,296.704,1
1552296791.73,523.136,819.840,284.992,1
1552296791.74,534.848,808.128,284.992,1
1552296791.75,515.328,819.840,277.184,1
1552296791.76,495.808,823.744,292.800,1
1552296791.77,495.808,823.744,296.704,1
1552296791.78,491.904,831.552,284.992,1
1552296791.79,484.096,827.648,281.088,1
1552296791.80,495.808,827.648,277.184,1
1552296791.81,515.328,835.456,284.992,1
1552296791.82,519.232,827.648,284.992,1
1552296791.83,523.136,831.552,292.800,1
1552296791.84,527.040,839.360,281.088,1
1552296791.85,530.944,843.264,277.184,1
1552296791.86,530.944,851.072,296.704,1
1552296791.87,546.560,835.456,296.704,1
1552296791.88,542.656,823.744,300.608,1
1552296791.89,538.752,819.840,281.088,1
1552296791.90,511.424,812.032,284.992,1
1552296791.91,503.616,835.456,281.088,1
1552296791.92,476.288,854.976,284.992,1
1552296791.93,448.960,862.784,296.704,1
1552296791.94,441.152,862.784,292.800,1
1552296791.95,433.344,851.072,288.896,1
1552296791.96,448.960,851.072,288.896,1
1552296791.97,468.480,862.784,288.896,1
1552296791.98,480.192,866.688,300.608,1
1552296791.99,499.712,862.784,300.608,1
1552296792.00,511.424,819.840,304.512,1
1552296792.01,503.616,812.032,288.896,1
1552296792.02,480.192,831.552,296.704,1
1552296792.03,472.384,843.264,296.704,1
1552296792.04,460.672,854.976,281.088,1
1552296792.05,456.768,854.976,273.280,1
1552296792.06,456.768,874.496,269.376,1
1552296792.07,476.288,866.688,281.088,1
1552296792.08,503.616,843.264,296.704,1
1552296792.09,511.424,815.936,304.512,1
1552296792.10,507.520,800.320,304.512,1
1552296792.11,503.616,815.936,304.512,1
1552296792.12,507.520,819.840,308.416,1
1552296792.13,495.808,847.168,308.416,1
1552296792.14,499.712,851.072,292.800,1
1552296792.15,503.616,854.976,277.184,1
1552296792.16,495.808,843.264,300.608,1
1552296792.17,491.904,839.360,304.512,1
1552296792.18,472.384,847.168,300.608,1
1552296792.19,468.480,858.880,284.992,1
1552296792.20,456.768,854.976,273.280,1
1552296792.21,452.864,851.072,284.992,1
1552296792.22,445.056,858.880,288.896,1
1552296792.23,448.960,866.688,288.896,1
1552296792.24,445.056,858.880,292.800,1
1552296792.25,448.960,851.072,288.896,1
1552296792.26,456.768,851.072,304.512,1
1552296792.27,460.672,843.264,296.704,1
1552296792.28,456.768,851.072,304.512,1
1552296792.29,468.480,862.784,300.608,1
1552296792.30,476.288,854.976,281.088,1
1552296792.31,464.576,862.784,304.512,1
1552296792.32,452.864,874.496,288.896,1
1552296792.33,472.384,870.592,296.704,1
1552296792.34,468.480,851.072,292.800,1
1552296792.35,468.480,851.072,288.896,1
1552296792.36,452.864,847.168,292.800,1
1552296792.37,468.480,847.168,292.800,1
1552296792.38,468.480,854.976,300.608,1
1552296792.39,472.384,854.976,292.800,1
1552296792.40,476.288,874.496,300.608,1
1552296792.41,495.808,878.400,292.800,1
1552296792.42,515.328,866.688,316.224,1
1552296792.43,511.424,835.456,284.992,1
1552296792.44,491.904,847.168,296.704,1
1552296792.45,480.192,851.072,324.032,1
1552296792.46,476.288,851.072,304.512,1
1552296792.47,480.192,827.648,292.800,1
1552296792.48,476.288,819.840,281.088,1
1552296792.49,507.520,815.936,296.704,1
1552296792.50,523.136,812.032,296.704,1
1552296792.51,527.040,815.936,292.800,1
1552296792.52,523.136,815.936,284.992,1
1552296792.53,534.848,815.936,304.512,1
1552296792.54,527.040,819.840,277.184,1
1552296792.55,511.424,815.936,288.896,1
1552296792.56,511.424,831.552,288.896,1
1552296792.57,495.808,823.744,281.088,1
1552296792.58,480.192,839.360,304.512,1
1552296792.59,499.712,831.552,288.896,1
1552296792.60,507.520,831.552,292.800,1
1552296792.61,503.616,851.072,292.800,1
1552296792.62,511.424,866.688,292.800,1
1552296792.63,503.616,854.976,288.896,1
1552296792.64,488.000,862.784,292.800,1
1552296792.65,468.480,843.264,296.704,1
1552296792.66,464.576,839.360,288.896,1
1552296792.67,460.672,843.264,288.896,1
1552296792.68,460.672,831.552,288.896,1
1552296792.69,452.864,851.072,292.800,1
1552296792.70,480.192,843.264,300.608,1
1552296792.71,495.808,858.880,304.512,1
1552296792.72,507.520,858.880,300.608,1
1552296792.73,519.232,858.880,300.608,1
1552296792.74,515.328,843.264,312.320,1
1552296792.75,523.136,847.168,304.512,1
1552296792.76,519.232,831.552,288.896,1
1552296792.77,503.616,835.456,292.800,1
1552296792.78,488.000,835.456,284.992,1
1552296792.79,495.808,839.360,296.704,1
1552296792.80,488.000,831.552,292.800,1
1552296792.81,495.808,835.456,308.416,1
1552296792.82,499.712,831.552,288.896,1
1552296792.83,503.616,835.456,292.800,1
1552296792.84,503.616,851.072,284.992,1
1552296792.85,511.424,854.976,300.608,1
1552296792.86,507.520,851.072,292.800,1
1552296792.87,495.808,858.880,292.800,1
1552296792.88,488.000,858.880,300.608,1
1552296792.89,472.384,851.072,296.704,1
1552296792.90,476.288,847.168,316.224,1
1552296792.91,468.480,858.880,312.320,1
1552296792.92,464.576,843.264,304.512,1
1552296792.93,464.576,847.168,308.416,1
1552296792.94,456.768,851.072,304.512,1
1552296792.95,468.480,851.072,300.608,1
1552296792.96,468.480,831.552,308.416,1
1552296792.97,480.192,827.648,308.416,1
1552296792.98,484.096,823.744,304.512,1
1552296792.99,491.904,831.552,300.608,1
1552296793.00,468.480,874.496,284.992,1
1552296793.01,468.480,866.688,284.992,1
1552296793.02,460.672,874.496,292.800,1
1552296793.03,441.152,870.592,308.416,1
1552296793.04,441.152,851.072,324.032,1
1552296793.05,445.056,839.360,324.032,1
1552296793.06,460.672,827.648,312.320,1
1552296793.07,468.480,815.936,308.416,1
1552296793.08,472.384,815.936,320.128,1
1552296793.09,480.192,823.744,308.416,1
1552296793.10,480.192,843.264,312.320,1
1552296793.11,491.904,843.264,312.320,1
1552296793.12,511.424,847.168,316.224,1
1552296793.13,499.712,835.456,320.128,1
1552296793.14,507.520,835.456,320.128,1
1552296793.15,511.424,823.744,316.224,1
1552296793.16,507.520,831.552,312.320,1
1552296793.17,499.712,827.648,300.608,1
1552296793.18,499.712,847.168,312.320,1
1552296793.19,484.096,847.168,312.320,1
1552296793.20,476.288,843.264,308.416,1
1552296793.21,480.192,847.168,308.416,1
1552296793.22,472.384,847.168,316.224,1
1552296793.23,488.000,847.168,312.320,1
1552296793.24,484.096,831.552,316.224,1
1552296793.25,499.712,835.456,308.416,1
1552296793.26,527.040,819.840,312.320,1
1552296793.27,530.944,823.744,316.224,1
1552296793.28,530.944,812.032,312.320,1
1552296793.29,527.040,819.840,320.128,1
1552296793.30,515.328,831.552,324.032,1
1552296793.31,507.520,823.744,312.320,1
1552296793.32,491.904,831.552,308.416,1
1552296793.33,491.904,835.456,288.896,1
1552296793.34,484.096,843.264,296.704,1
1552296793.35,480.192,843.264,300.608,1
1552296793.36,472.384,835.456,304.512,1
1552296793.37,484.096,819.840,300.608,1
1552296793.38,484.096,808.128,312.320,1
1552296793.39,499.712,796.416,296.704,1
1552296793.40,511.424,804.224,308.416,1
1552296793.41,530.944,812.032,304.512,1
1552296793.42,546.560,800.320,308.416,1
1552296793.43,550.464,808.128,308.416,1
1552296793.44,558.272,812.032,320.128,1
1552296793.45,546.560,819.840,327.936,1
1552296793.46,530.944,808.128,320.128,1
1552296793.47,538.752,815.936,304.512,1
1552296793.48,530.944,808.128,316.224,1
1552296793.49,519.232,804.224,308.416,1
1552296793.50,527.040,827.648,308.416,1
1552296793.51,530.944,819.840,312.320,1
1552296793.52,503.616,843.264,300.608,1
1552296793.53,491.904,847.168,312.320,1
1552296793.54,472.384,851.072,304.512,1
1552296793.55,472.384,843.264,292.800,1
1552296793.56,472.384,839.360,312.320,1
1552296793.57,468.480,831.552,304.512,1
1552296793.58,464.576,831.552,300.608,1
1552296793.59,468.480,839.360,312.320,1
1552296793.60,484.096,843.264,316.224,1
1552296793.61,484.096,843.264,316.224,1
1552296793.62,480.192,854.976,300.608,1
1552296793.63,491.904,847.168,300.608,1
1552296793.64,480.192,854.976,304.512,1
1552296793.65,495.808,862.784,308.416,1
1552296793.66,491.904,851.072,288.896,1
1552296793.67,484.096,839.360,304.512,1
1552296793.68,488.000,854.976,296.704,1
1552296793.69,480.192,847.168,300.608,1
1552296793.70,468.480,858.880,288.896,1
1552296793.71,460.672,851.072,300.608,1
1552296793.72,464.576,839.360,288.896,1
1552296793.73,468.480,839.360,296.704,1
1552296793.74,472.384,831.552,296.704,1
1552296793.75,480.192,831.552,296.704,1
1552296793.76,480.192,835.456,292.800,1
1552296793.77,484.096,831.552,292.800,1
1552296793.78,488.000,847.168,300.608,1
1552296793.79,488.000,839.360,304.512,1
1552296793.80,480.192,839.360,292.800,1
1552296793.81,488.000,843.264,304.512,1
1552296793.82,484.096,847.168,300.608,1
1552296793.83,499.712,835.456,316.224,1
1552296793.84,511.424,839.360,312.320,1
1552296793.85,499.712,827.648,312.320,1
1552296793.86,507.520,823.744,296.704,1
1552296793.87,515.328,835.456,292.800,1
1552296793.88,507.520,839.360,284.992,1
1552296793.89,503.616,835.456,296.704,1
1552296793.90,488.000,835.456,292.800,1
1552296793.91,499.712,823.744,296.704,1
1552296793.92,507.520,827.648,292.800,1
1552296793.93,507.520,819.840,296.704,1
1552296793.94,519.232,815.936,300.608,1
1552296793.95,530.944,812.032,292.800,1
1552296793.96,550.464,819.840,288.896,1
1552296793.97,550.464,815.936,284.992,1
1552296793.98,558.272,812.032,292.800,1
1552296793.99,554.368,815.936,284.992,1
1552296794.00,499.712,815.936,269.376,1
1552296794.01,495.808,843.264,273.280,1
1552296794.02,503.616,858.880,273.280,1
1552296794.03,499.712,854.976,284.992,1
1552296794.04,480.192,851.072,284.992,1
1552296794.05,476.288,847.168,300.608,1
1552296794.06,480.192,843.264,284.992,1
1552296794.07,476.288,839.360,296.704,1
1552296794.08,491.904,839.360,273.280,1
1552296794.09,495.808,835.456,300.608,1
1552296794.10,515.328,843.264,292.800,1
1552296794.11,538.752,851.072,304.512,1
1552296794.12,558.272,835.456,288.896,1
1552296794.13,581.696,839.360,292.800,1
1552296794.14,585.600,831.552,288.896,1
1552296794.15,581.696,835.456,277.184,1
1552296794.16,550.464,843.264,277.184,1
1552296794.17,527.040,847.168,277.184,1
1552296794.18,491.904,839.360,273.280,1
1552296794.19,472.384,835.456,273.280,1
1552296794.20,468.480,839.360,269.376,1
1552296794.21,456.768,839.360,277.184,1
1552296794.22,452.864,827.648,257.664,1
1552296794.23,480.192,854.976,281.088,1
1552296794.24,488.000,843.264,273.280,1
1552296794.25,523.136,847.168,277.184,1
1552296794.26,515.328,839.360,281.088,1
1552296794.27,530.944,843.264,277.184,1
1552296794.28,484.096,839.360,269.376,1
1552296794.29,488.000,839.360,269.376,1
1552296794.30,484.096,835.456,269.376,1
1552296794.31,456.768,851.072,269.376,1
1552296794.32,468.480,839.360,269.376,1
1552296794.33,468.480,839.360,281.088,1
1552296794.34,476.288,839.360,273.280,1
1552296794.35,488.000,847.168,284.992,1
1552296794.36,495.808,851.072,284.992,1
1552296794.37,491.904,854.976,288.896,1
1552296794.38,503.616,858.880,284.992,1
1552296794.39,503.616,862.784,288.896,1
1552296794.40,499.712,870.592,288.896,1
1552296794.41,527.040,866.688,292.800,1
1552296794.42,530.944,874.496,288.896,1
1552296794.43,534.848,874.496,304.512,1
1552296794.44,530.944,862.784,296.704,1
1552296794.45,527.040,862.784,312.320,1
1552296794.46,507.520,847.168,312.320,1
1552296794.47,511.424,827.648,324.032,1
1552296794.48,495.808,819.840,316.224,1
1552296794.49,480.192,815.936,304.512,1
1552296794.50,460.672,808.128,296.704,1
1552296794.51,468.480,796.416,277.184,1
1552296794.52,468.480,815.936,265.472,1
1552296794.53,491.904,827.648,273.280,1
1552296794.54,499.712,843.264,288.896,1
1552296794.55,519.232,851.072,320.128,1
1552296794.56,523.136,835.456,308.416,1
1552296794.57,519.232,819.840,316.224,1
1552296794.58,511.424,796.416,288.896,1
1552296794.59,499.712,796.416,265.472,1
1552296794.60,503.616,804.224,257.664,1
1552296794.61,499.712,835.456,253.760,1
1552296794.62,488.000,843.264,277.184,1
1552296794.63,495.808,870.592,316.224,1
1552296794.64,499.712,851.072,327.936,1
1552296794.65,527.040,812.032,335.744,1
1552296794.66,538.752,788.608,335.744,1
1552296794.67,530.944,772.992,308.416,1
1552296794.68,515.328,780.800,281.088,1
1552296794.69,503.616,819.840,273.280,1
1552296794.70,499.712,854.976,277.184,1
1552296794.71,511.424,874.496,269.376,1
1552296794.72,527.040,878.400,281.088,1
1552296794.73,530.944,858.880,296.704,1
1552296794.74,534.848,862.784,292.800,1
1552296794.75,519.232,835.456,316.224,1
1552296794.76,491.904,815.936,288.896,1
1552296794.77,472.384,815.936,277.184,1
1552296794.78,452.864,831.552,261.568,1
1552296794.79,441.152,851.072,245.952,1
1552296794.80,448.960,866.688,265.472,1
1552296794.81,456.768,882.304,257.664,1
1552296794.82,472.384,890.112,265.472,1
1552296794.83,468.480,886.208,273.280,1
1552296794.84,491.904,882.304,281.088,1
1552296794.85,499.712,862.784,284.992,1
1552296794.86,495.808,835.456,288.896,1
1552296794.87,495.808,835.456,288.896,1
1552296794.88,495.808,827.648,288.896,1
1552296794.89,507.520,851.072,288.896,1
1552296794.90,480.192,866.688,269.376,1
1552296794.91,468.480,862.784,261.568,1
1552296794.92,456.768,886.208,277.184,1
1552296794.93,429.440,874.496,269.376,1
1552296794.94,456.768,874.496,292.800,1
1552296794.95,437.248,858.880,304.512,1
1552296794.96,445.056,854.976,300.608,1
1552296794.97,445.056,851.072,288.896,1
1552296794.98,456.768,847.168,281.088,1
1552296794.99,437.248,858.880,269.376,1
1552296795.00,441.152,870.592,273.280,1
1552296795.01,448.960,874.496,265.472,1
1552296795.02,433.344,870.592,292.800,1
1552296795.03,433.344,870.592,296.704,1
1552296795.04,476.288,839.360,288.896,1
1552296795.05,468.480,839.360,281.088,1
1552296795.06,441.152,843.264,273.280,1
